Province_x,Month-Year,Unemployment Rate,Minimum Wage
Alberta,Oct-1984,11.5,$3.80
Alberta,Nov-1984,11.4,$3.80
Alberta,Dec-1984,11.3,$3.80
Alberta,Jan-1985,10.2,$3.80
Alberta,Feb-1985,10.7,$3.80
Alberta,Mar-1985,10.5,$3.80
Alberta,Apr-1985,10.2,$3.80
Alberta,May-1985,10.1,$3.80
Alberta,Jun-1985,9.6,$3.80
Alberta,Jul-1985,9.4,$3.80
Alberta,Aug-1985,9.4,$3.80
Alberta,Sep-1985,9.2,$3.80
Alberta,Oct-1985,9.3,$3.80
Alberta,Nov-1985,9.6,$3.80
Alberta,Dec-1985,9.1,$3.80
Alberta,Jan-1986,8.6,$3.80
Alberta,Feb-1986,8.6,$3.80
Alberta,Mar-1986,9.4,$3.80
Alberta,Apr-1986,9.9,$3.80
Alberta,May-1986,10.4,$3.80
Alberta,Jun-1986,10.8,$3.80
Alberta,Jul-1986,10.2,$3.80
Alberta,Aug-1986,10.5,$3.80
Alberta,Sep-1986,10.1,$3.80
Alberta,Oct-1986,10.5,$3.80
Alberta,Nov-1986,10.6,$3.80
Alberta,Dec-1986,10.5,$3.80
Alberta,Jan-1987,10.8,$3.80
Alberta,Feb-1987,10.7,$3.80
Alberta,Mar-1987,10.0,$3.80
Alberta,Apr-1987,10.2,$3.80
Alberta,May-1987,9.5,$3.80
Alberta,Jun-1987,9.8,$3.80
Alberta,Jul-1987,9.4,$3.80
Alberta,Aug-1987,9.6,$3.80
Alberta,Sep-1987,9.4,$3.80
Alberta,Oct-1987,8.4,$3.80
Alberta,Nov-1987,8.2,$3.80
Alberta,Dec-1987,8.3,$3.80
Alberta,Jan-1988,8.5,$3.80
Alberta,Feb-1988,8.1,$3.80
Alberta,Mar-1988,8.2,$3.80
Alberta,Apr-1988,7.9,$3.80
Alberta,May-1988,8.0,$3.80
Alberta,Jun-1988,7.7,$3.80
Alberta,Jul-1988,8.0,$3.80
Alberta,Aug-1988,8.0,$3.80
Alberta,Sep-1988,7.7,$4.50
Alberta,Oct-1988,8.1,$4.50
Alberta,Nov-1988,8.0,$4.50
Alberta,Dec-1988,7.6,$4.50
Alberta,Jan-1989,7.5,$4.50
Alberta,Feb-1989,7.4,$4.50
Alberta,Mar-1989,7.5,$4.50
Alberta,Apr-1989,7.5,$4.50
Alberta,May-1989,7.0,$4.50
Alberta,Jun-1989,7.2,$4.50
Alberta,Jul-1989,6.9,$4.50
Alberta,Aug-1989,7.3,$4.50
Alberta,Sep-1989,7.2,$4.50
Alberta,Oct-1989,6.5,$4.50
Alberta,Nov-1989,7.0,$4.50
Alberta,Dec-1989,6.9,$4.50
Alberta,Jan-1990,6.9,$4.50
Alberta,Feb-1990,6.7,$4.50
Alberta,Mar-1990,6.5,$4.50
Alberta,Apr-1990,6.7,$4.50
Alberta,May-1990,6.7,$4.50
Alberta,Jun-1990,6.2,$4.50
Alberta,Jul-1990,6.7,$4.50
Alberta,Aug-1990,6.6,$4.50
Alberta,Sep-1990,7.2,$4.50
Alberta,Oct-1990,7.4,$4.50
Alberta,Nov-1990,7.6,$4.50
Alberta,Dec-1990,7.8,$4.50
Alberta,Jan-1991,7.7,$4.50
Alberta,Feb-1991,7.5,$4.50
Alberta,Mar-1991,8.0,$4.50
Alberta,Apr-1991,7.9,$4.50
Alberta,May-1991,8.2,$4.50
Alberta,Jun-1991,8.3,$4.50
Alberta,Jul-1991,8.3,$4.50
Alberta,Aug-1991,8.1,$4.50
Alberta,Sep-1991,8.4,$4.50
Alberta,Oct-1991,8.5,$4.50
Alberta,Nov-1991,9.0,$4.50
Alberta,Dec-1991,9.1,$4.50
Alberta,Jan-1992,9.4,$4.50
Alberta,Feb-1992,9.7,$4.50
Alberta,Mar-1992,9.1,$4.50
Alberta,Apr-1992,8.9,$5.00
Alberta,May-1992,9.0,$5.00
Alberta,Jun-1992,9.8,$5.00
Alberta,Jul-1992,9.2,$5.00
Alberta,Aug-1992,9.5,$5.00
Alberta,Sep-1992,9.5,$5.00
Alberta,Oct-1992,9.5,$5.00
Alberta,Nov-1992,10.2,$5.00
Alberta,Dec-1992,9.7,$5.00
Alberta,Jan-1993,9.0,$5.00
Alberta,Feb-1993,8.9,$5.00
Alberta,Mar-1993,9.7,$5.00
Alberta,Apr-1993,9.9,$5.00
Alberta,May-1993,9.6,$5.00
Alberta,Jun-1993,9.7,$5.00
Alberta,Jul-1993,9.9,$5.00
Alberta,Aug-1993,9.9,$5.00
Alberta,Sep-1993,10.2,$5.00
Alberta,Oct-1993,9.3,$5.00
Alberta,Nov-1993,9.3,$5.00
Alberta,Dec-1993,9.6,$5.00
Alberta,Jan-1994,9.5,$5.00
Alberta,Feb-1994,8.9,$5.00
Alberta,Mar-1994,9.2,$5.00
Alberta,Apr-1994,8.9,$5.00
Alberta,May-1994,9.4,$5.00
Alberta,Jun-1994,9.6,$5.00
Alberta,Jul-1994,9.2,$5.00
Alberta,Aug-1994,8.4,$5.00
Alberta,Sep-1994,8.7,$5.00
Alberta,Oct-1994,8.3,$5.00
Alberta,Nov-1994,7.7,$5.00
Alberta,Dec-1994,7.6,$5.00
Alberta,Jan-1995,7.8,$5.00
Alberta,Feb-1995,7.6,$5.00
Alberta,Mar-1995,7.8,$5.00
Alberta,Apr-1995,7.9,$5.00
Alberta,May-1995,8.1,$5.00
Alberta,Jun-1995,7.7,$5.00
Alberta,Jul-1995,8.0,$5.00
Alberta,Aug-1995,8.2,$5.00
Alberta,Sep-1995,7.7,$5.00
Alberta,Oct-1995,7.7,$5.00
Alberta,Nov-1995,7.8,$5.00
Alberta,Dec-1995,7.8,$5.00
Alberta,Jan-1996,7.6,$5.00
Alberta,Feb-1996,7.4,$5.00
Alberta,Mar-1996,7.1,$5.00
Alberta,Apr-1996,6.6,$5.00
Alberta,May-1996,7.0,$5.00
Alberta,Jun-1996,7.3,$5.00
Alberta,Jul-1996,6.9,$5.00
Alberta,Aug-1996,6.5,$5.00
Alberta,Sep-1996,6.8,$5.00
Alberta,Oct-1996,6.7,$5.00
Alberta,Nov-1996,6.5,$5.00
Alberta,Dec-1996,6.2,$5.00
Alberta,Jan-1997,6.4,$5.00
Alberta,Feb-1997,6.4,$5.00
Alberta,Mar-1997,6.3,$5.00
Alberta,Apr-1997,6.2,$5.00
Alberta,May-1997,5.7,$5.00
Alberta,Jun-1997,5.8,$5.00
Alberta,Jul-1997,5.8,$5.00
Alberta,Aug-1997,5.6,$5.00
Alberta,Sep-1997,5.4,$5.00
Alberta,Oct-1997,5.5,$5.00
Alberta,Nov-1997,5.7,$5.00
Alberta,Dec-1997,5.7,$5.00
Alberta,Jan-1998,5.3,$5.00
Alberta,Feb-1998,5.3,$5.00
Alberta,Mar-1998,5.4,$5.00
Alberta,Apr-1998,5.1,$5.00
Alberta,May-1998,5.4,$5.00
Alberta,Jun-1998,5.5,$5.00
Alberta,Jul-1998,5.3,$5.00
Alberta,Aug-1998,5.3,$5.00
Alberta,Sep-1998,6.2,$5.00
Alberta,Oct-1998,6.2,$5.40
Alberta,Nov-1998,6.1,$5.40
Alberta,Dec-1998,5.9,$5.40
Alberta,Jan-1999,5.9,$5.40
Alberta,Feb-1999,5.9,$5.40
Alberta,Mar-1999,5.7,$5.40
Alberta,Apr-1999,5.7,$5.65
Alberta,May-1999,6.1,$5.65
Alberta,Jun-1999,5.4,$5.65
Alberta,Jul-1999,5.5,$5.65
Alberta,Aug-1999,5.8,$5.65
Alberta,Sep-1999,5.9,$5.65
Alberta,Oct-1999,5.2,$5.90
Alberta,Nov-1999,5.4,$5.90
Alberta,Dec-1999,5.5,$5.90
Alberta,Jan-2000,5.0,$5.90
Alberta,Feb-2000,4.9,$5.90
Alberta,Mar-2000,5.1,$5.90
Alberta,Apr-2000,4.9,$5.90
Alberta,May-2000,4.8,$5.90
Alberta,Jun-2000,4.9,$5.90
Alberta,Jul-2000,5.2,$5.90
Alberta,Aug-2000,5.3,$5.90
Alberta,Sep-2000,4.8,$5.90
Alberta,Oct-2000,4.7,$5.90
Alberta,Nov-2000,5.0,$5.90
Alberta,Dec-2000,5.0,$5.90
Alberta,Jan-2001,5.2,$5.90
Alberta,Feb-2001,4.8,$5.90
Alberta,Mar-2001,4.9,$5.90
Alberta,Apr-2001,5.0,$5.90
Alberta,May-2001,4.6,$5.90
Alberta,Jun-2001,4.6,$5.90
Alberta,Jul-2001,4.7,$5.90
Alberta,Aug-2001,4.4,$5.90
Alberta,Sep-2001,4.1,$5.90
Alberta,Oct-2001,4.6,$5.90
Alberta,Nov-2001,4.5,$5.90
Alberta,Dec-2001,5.3,$5.90
Alberta,Jan-2002,4.9,$5.90
Alberta,Feb-2002,5.4,$5.90
Alberta,Mar-2002,5.4,$5.90
Alberta,Apr-2002,5.6,$5.90
Alberta,May-2002,6.1,$5.90
Alberta,Jun-2002,5.5,$5.90
Alberta,Jul-2002,5.4,$5.90
Alberta,Aug-2002,4.9,$5.90
Alberta,Sep-2002,5.6,$5.90
Alberta,Oct-2002,5.5,$5.90
Alberta,Nov-2002,5.1,$5.90
Alberta,Dec-2002,4.9,$5.90
Alberta,Jan-2003,5.4,$5.90
Alberta,Feb-2003,5.2,$5.90
Alberta,Mar-2003,5.5,$5.90
Alberta,Apr-2003,5.8,$5.90
Alberta,May-2003,5.5,$5.90
Alberta,Jun-2003,5.2,$5.90
Alberta,Jul-2003,4.8,$5.90
Alberta,Aug-2003,5.1,$5.90
Alberta,Sep-2003,4.7,$5.90
Alberta,Oct-2003,4.7,$5.90
Alberta,Nov-2003,4.7,$5.90
Alberta,Dec-2003,4.7,$5.90
Alberta,Jan-2004,4.8,$5.90
Alberta,Feb-2004,5.0,$5.90
Alberta,Mar-2004,5.0,$5.90
Alberta,Apr-2004,4.4,$5.90
Alberta,May-2004,4.1,$5.90
Alberta,Jun-2004,4.6,$5.90
Alberta,Jul-2004,4.6,$5.90
Alberta,Aug-2004,4.3,$5.90
Alberta,Sep-2004,4.6,$5.90
Alberta,Oct-2004,4.7,$5.90
Alberta,Nov-2004,4.6,$5.90
Alberta,Dec-2004,4.4,$5.90
Alberta,Jan-2005,4.4,$5.90
Alberta,Feb-2005,4.1,$5.90
Alberta,Mar-2005,3.6,$5.90
Alberta,Apr-2005,3.9,$5.90
Alberta,May-2005,3.7,$5.90
Alberta,Jun-2005,3.9,$5.90
Alberta,Jul-2005,3.5,$5.90
Alberta,Aug-2005,3.7,$5.90
Alberta,Sep-2005,3.9,$7.00
Alberta,Oct-2005,4.1,$7.00
Alberta,Nov-2005,4.1,$7.00
Alberta,Dec-2005,4.3,$7.00
Alberta,Jan-2006,3.9,$7.00
Alberta,Feb-2006,3.2,$7.00
Alberta,Mar-2006,3.3,$7.00
Alberta,Apr-2006,3.4,$7.00
Alberta,May-2006,3.5,$7.00
Alberta,Jun-2006,3.6,$7.00
Alberta,Jul-2006,3.5,$7.00
Alberta,Aug-2006,4.0,$7.00
Alberta,Sep-2006,3.6,$7.00
Alberta,Oct-2006,3.4,$7.00
Alberta,Nov-2006,3.2,$7.00
Alberta,Dec-2006,3.7,$7.00
Alberta,Jan-2007,3.7,$7.00
Alberta,Feb-2007,3.8,$7.00
Alberta,Mar-2007,3.7,$7.00
Alberta,Apr-2007,3.5,$7.00
Alberta,May-2007,4.0,$7.00
Alberta,Jun-2007,3.8,$7.00
Alberta,Jul-2007,3.5,$7.00
Alberta,Aug-2007,3.4,$7.00
Alberta,Sep-2007,3.7,$8.00
Alberta,Oct-2007,3.6,$8.00
Alberta,Nov-2007,3.9,$8.00
Alberta,Dec-2007,3.5,$8.00
Alberta,Jan-2008,3.8,$8.00
Alberta,Feb-2008,3.9,$8.00
Alberta,Mar-2008,3.6,$8.00
Alberta,Apr-2008,3.6,$8.40
Alberta,May-2008,3.7,$8.40
Alberta,Jun-2008,3.3,$8.40
Alberta,Jul-2008,3.8,$8.40
Alberta,Aug-2008,3.9,$8.40
Alberta,Sep-2008,4.1,$8.40
Alberta,Oct-2008,3.8,$8.40
Alberta,Nov-2008,3.9,$8.40
Alberta,Dec-2008,4.9,$8.40
Alberta,Jan-2009,4.9,$8.40
Alberta,Feb-2009,5.7,$8.40
Alberta,Mar-2009,6.1,$8.40
Alberta,Apr-2009,6.6,$8.80
Alberta,May-2009,6.9,$8.80
Alberta,Jun-2009,7.0,$8.80
Alberta,Jul-2009,7.4,$8.80
Alberta,Aug-2009,7.3,$8.80
Alberta,Sep-2009,7.1,$8.80
Alberta,Oct-2009,7.5,$8.80
Alberta,Nov-2009,7.7,$8.80
Alberta,Dec-2009,7.0,$8.80
Alberta,Jan-2010,6.9,$8.80
Alberta,Feb-2010,6.9,$8.80
Alberta,Mar-2010,7.0,$8.80
Alberta,Apr-2010,7.1,$8.80
Alberta,May-2010,6.7,$8.80
Alberta,Jun-2010,6.4,$8.80
Alberta,Jul-2010,6.5,$8.80
Alberta,Aug-2010,6.3,$8.80
Alberta,Sep-2010,6.2,$8.80
Alberta,Oct-2010,6.2,$8.80
Alberta,Nov-2010,6.1,$8.80
Alberta,Dec-2010,5.8,$8.80
Alberta,Jan-2011,5.9,$8.80
Alberta,Feb-2011,5.8,$8.80
Alberta,Mar-2011,5.7,$8.80
Alberta,Apr-2011,5.9,$8.80
Alberta,May-2011,5.5,$8.80
Alberta,Jun-2011,5.6,$8.80
Alberta,Jul-2011,5.6,$8.80
Alberta,Aug-2011,5.5,$8.80
Alberta,Sep-2011,5.6,$9.40
Alberta,Oct-2011,5.1,$9.40
Alberta,Nov-2011,5.0,$9.40
Alberta,Dec-2011,4.9,$9.40
Alberta,Jan-2012,5.1,$9.40
Alberta,Feb-2012,5.0,$9.40
Alberta,Mar-2012,5.0,$9.40
Alberta,Apr-2012,4.9,$9.40
Alberta,May-2012,4.5,$9.40
Alberta,Jun-2012,4.6,$9.40
Alberta,Jul-2012,4.6,$9.40
Alberta,Aug-2012,4.3,$9.40
Alberta,Sep-2012,4.7,$9.75
Alberta,Oct-2012,4.8,$9.75
Alberta,Nov-2012,4.5,$9.75
Alberta,Dec-2012,4.8,$9.75
Alberta,Jan-2013,4.6,$9.75
Alberta,Feb-2013,4.6,$9.75
Alberta,Mar-2013,4.7,$9.75
Alberta,Apr-2013,4.3,$9.75
Alberta,May-2013,4.6,$9.75
Alberta,Jun-2013,4.7,$9.75
Alberta,Jul-2013,4.6,$9.75
Alberta,Aug-2013,4.8,$9.75
Alberta,Sep-2013,4.3,$9.95
Alberta,Oct-2013,4.6,$9.95
Alberta,Nov-2013,4.7,$9.95
Alberta,Dec-2013,4.9,$9.95
Alberta,Jan-2014,4.8,$9.95
Alberta,Feb-2014,4.6,$9.95
Alberta,Mar-2014,5.0,$9.95
Alberta,Apr-2014,5.0,$9.95
Alberta,May-2014,4.8,$9.95
Alberta,Jun-2014,4.9,$9.95
Alberta,Jul-2014,4.4,$9.95
Alberta,Aug-2014,5.1,$9.95
Alberta,Sep-2014,4.5,$10.20
Alberta,Oct-2014,5.0,$10.20
Alberta,Nov-2014,4.7,$10.20
Alberta,Dec-2014,4.9,$10.20
Alberta,Jan-2015,4.7,$10.20
Alberta,Feb-2015,5.4,$10.20
Alberta,Mar-2015,5.5,$10.20
Alberta,Apr-2015,5.7,$10.20
Alberta,May-2015,6.2,$10.20
Alberta,Jun-2015,6.1,$10.20
Alberta,Jul-2015,6.0,$10.20
Alberta,Aug-2015,6.2,$10.20
Alberta,Sep-2015,6.6,$10.20
Alberta,Oct-2015,6.3,$11.20
Alberta,Nov-2015,6.9,$11.20
Alberta,Dec-2015,7.1,$11.20
Alberta,Jan-2016,7.5,$11.20
Alberta,Feb-2016,7.7,$11.20
Alberta,Mar-2016,7.3,$11.20
Alberta,Apr-2016,7.6,$11.20
Alberta,May-2016,8.2,$11.20
Alberta,Jun-2016,8.2,$11.20
Alberta,Jul-2016,8.9,$11.20
Alberta,Aug-2016,8.3,$11.20
Alberta,Sep-2016,8.6,$11.20
Alberta,Oct-2016,8.6,$12.20
Alberta,Nov-2016,8.8,$12.20
Alberta,Dec-2016,8.6,$12.20
Alberta,Jan-2017,8.5,$12.20
Alberta,Feb-2017,8.1,$12.20
Alberta,Mar-2017,8.6,$12.20
Alberta,Apr-2017,8.2,$12.20
Alberta,May-2017,8.3,$12.20
Alberta,Jun-2017,7.8,$12.20
Alberta,Jul-2017,8.2,$12.20
Alberta,Aug-2017,8.4,$12.20
Alberta,Sep-2017,7.6,$12.20
Alberta,Oct-2017,7.8,$13.60
Alberta,Nov-2017,7.4,$13.60
Alberta,Dec-2017,7.2,$13.60
Alberta,Jan-2018,6.7,$13.60
Alberta,Feb-2018,6.5,$13.60
Alberta,Mar-2018,6.1,$13.60
Alberta,Apr-2018,6.7,$13.60
Alberta,May-2018,6.2,$13.60
Alberta,Jun-2018,6.6,$13.60
Alberta,Jul-2018,6.9,$13.60
Alberta,Aug-2018,6.8,$13.60
Alberta,Sep-2018,7.0,$13.60
Alberta,Oct-2018,7.0,$15.00
Alberta,Nov-2018,6.3,$15.00
Alberta,Dec-2018,6.3,$15.00
Alberta,Jan-2019,6.6,$15.00
Alberta,Feb-2019,7.1,$15.00
Alberta,Mar-2019,6.8,$15.00
Alberta,Apr-2019,6.5,$15.00
Alberta,May-2019,6.7,$15.00
Alberta,Jun-2019,6.7,$15.00
Alberta,Jul-2019,7.1,$15.00
Alberta,Aug-2019,7.6,$15.00
Alberta,Sep-2019,6.7,$15.00
Alberta,Oct-2019,6.5,$15.00
Alberta,Nov-2019,7.2,$15.00
Alberta,Dec-2019,7.1,$15.00
Alberta,Jan-2020,7.2,$15.00
Alberta,Feb-2020,7.3,$15.00
Alberta,Mar-2020,8.7,$15.00
Alberta,Apr-2020,13.1,$15.00
Alberta,May-2020,15.5,$15.00
Alberta,Jun-2020,15.2,$15.00
Alberta,Jul-2020,13.0,$15.00
Alberta,Aug-2020,12.4,$15.00
Alberta,Sep-2020,12.0,$15.00
Alberta,Oct-2020,11.3,$15.00
Alberta,Nov-2020,11.0,$15.00
Alberta,Dec-2020,10.8,$15.00
Alberta,Jan-2021,10.3,$15.00
Alberta,Feb-2021,9.8,$15.00
Alberta,Mar-2021,9.1,$15.00
Alberta,Apr-2021,8.8,$15.00
Alberta,May-2021,8.6,$15.00
Alberta,Jun-2021,8.8,$15.00
Alberta,Jul-2021,8.4,$15.00
Alberta,Aug-2021,8.0,$15.00
Alberta,Sep-2021,7.8,$15.00
Alberta,Oct-2021,7.7,$15.00
Alberta,Nov-2021,7.4,$15.00
Alberta,Dec-2021,6.9,$15.00
Alberta,Jan-2022,6.8,$15.00
Alberta,Feb-2022,6.5,$15.00
Alberta,Mar-2022,6.2,$15.00
Alberta,Apr-2022,6.1,$15.00
Alberta,May-2022,5.8,$15.00
Alberta,Jun-2022,5.2,$15.00
Alberta,Jul-2022,4.9,$15.00
Alberta,Aug-2022,5.5,$15.00
Alberta,Sep-2022,5.4,$15.00
Alberta,Oct-2022,5.4,$15.00
Alberta,Nov-2022,5.7,$15.00
Alberta,Dec-2022,5.6,$15.00
Alberta,Jan-2023,6.0,$15.00
Alberta,Feb-2023,5.9,$15.00
Alberta,Mar-2023,5.7,$15.00
Alberta,Apr-2023,5.9,$15.00
Alberta,May-2023,5.7,$15.00
Alberta,Jun-2023,5.8,$15.00
Alberta,Jul-2023,6.0,$15.00
Alberta,Aug-2023,5.7,$15.00
Alberta,Sep-2023,5.5,$15.00
Alberta,Oct-2023,5.9,$15.00
Alberta,Nov-2023,5.9,$15.00
Alberta,Dec-2023,6.3,$15.00
Alberta,Jan-2024,6.2,$15.00
Alberta,Feb-2024,6.2,$15.00
Alberta,Mar-2024,6.3,$15.00
Alberta,Apr-2024,7.0,$15.00
Alberta,May-2024,7.2,$15.00
British Columbia,Jan-1976,8.5,$3.00
British Columbia,Feb-1976,8.4,$3.00
British Columbia,Mar-1976,8.2,$3.00
British Columbia,Apr-1976,8.8,$3.00
British Columbia,May-1976,9.0,$3.00
British Columbia,Jun-1976,8.6,$3.00
British Columbia,Jul-1976,8.9,$3.00
British Columbia,Aug-1976,8.1,$3.00
British Columbia,Sep-1976,8.5,$3.00
British Columbia,Oct-1976,8.0,$3.00
British Columbia,Nov-1976,7.8,$3.00
British Columbia,Dec-1976,8.1,$3.00
British Columbia,Jan-1977,8.4,$3.00
British Columbia,Feb-1977,7.9,$3.00
British Columbia,Mar-1977,8.2,$3.00
British Columbia,Apr-1977,8.8,$3.00
British Columbia,May-1977,7.7,$3.00
British Columbia,Jun-1977,8.4,$3.00
British Columbia,Jul-1977,8.4,$3.00
British Columbia,Aug-1977,8.5,$3.00
British Columbia,Sep-1977,8.4,$3.00
British Columbia,Oct-1977,8.9,$3.00
British Columbia,Nov-1977,8.6,$3.00
British Columbia,Dec-1977,8.2,$3.00
British Columbia,Jan-1978,8.3,$3.00
British Columbia,Feb-1978,8.3,$3.00
British Columbia,Mar-1978,8.5,$3.00
British Columbia,Apr-1978,8.0,$3.00
British Columbia,May-1978,8.1,$3.00
British Columbia,Jun-1978,8.0,$3.00
British Columbia,Jul-1978,7.7,$3.00
British Columbia,Aug-1978,8.5,$3.00
British Columbia,Sep-1978,7.8,$3.00
British Columbia,Oct-1978,8.5,$3.00
British Columbia,Nov-1978,8.8,$3.00
British Columbia,Dec-1978,8.9,$3.00
British Columbia,Jan-1979,8.1,$3.00
British Columbia,Feb-1979,8.7,$3.00
British Columbia,Mar-1979,8.3,$3.00
British Columbia,Apr-1979,8.3,$3.00
British Columbia,May-1979,8.1,$3.00
British Columbia,Jun-1979,7.7,$3.00
British Columbia,Jul-1979,7.6,$3.00
British Columbia,Aug-1979,7.3,$3.00
British Columbia,Sep-1979,7.4,$3.00
British Columbia,Oct-1979,7.0,$3.00
British Columbia,Nov-1979,6.8,$3.00
British Columbia,Dec-1979,7.2,$3.00
British Columbia,Jan-1980,8.0,$3.00
British Columbia,Feb-1980,7.3,$3.00
British Columbia,Mar-1980,7.7,$3.00
British Columbia,Apr-1980,6.9,$3.00
British Columbia,May-1980,6.7,$3.00
British Columbia,Jun-1980,6.8,$3.00
British Columbia,Jul-1980,6.6,$3.40
British Columbia,Aug-1980,6.1,$3.40
British Columbia,Sep-1980,6.5,$3.40
British Columbia,Oct-1980,6.3,$3.40
British Columbia,Nov-1980,5.7,$3.40
British Columbia,Dec-1980,5.9,$3.65
British Columbia,Jan-1981,5.5,$3.65
British Columbia,Feb-1981,5.9,$3.65
British Columbia,Mar-1981,6.0,$3.65
British Columbia,Apr-1981,6.3,$3.65
British Columbia,May-1981,6.4,$3.65
British Columbia,Jun-1981,6.1,$3.65
British Columbia,Jul-1981,6.3,$3.65
British Columbia,Aug-1981,6.6,$3.65
British Columbia,Sep-1981,7.9,$3.65
British Columbia,Oct-1981,7.9,$3.65
British Columbia,Nov-1981,8.1,$3.65
British Columbia,Dec-1981,9.0,$3.65
British Columbia,Jan-1982,8.9,$3.65
British Columbia,Feb-1982,9.4,$3.65
British Columbia,Mar-1982,9.8,$3.65
British Columbia,Apr-1982,10.5,$3.65
British Columbia,May-1982,10.7,$3.65
British Columbia,Jun-1982,12.3,$3.65
British Columbia,Jul-1982,13.7,$3.65
British Columbia,Aug-1982,13.4,$3.65
British Columbia,Sep-1982,13.9,$3.65
British Columbia,Oct-1982,14.6,$3.65
British Columbia,Nov-1982,14.3,$3.65
British Columbia,Dec-1982,14.6,$3.65
British Columbia,Jan-1983,14.5,$3.65
British Columbia,Feb-1983,13.9,$3.65
British Columbia,Mar-1983,14.1,$3.65
British Columbia,Apr-1983,13.5,$3.65
British Columbia,May-1983,13.9,$3.65
British Columbia,Jun-1983,13.8,$3.65
British Columbia,Jul-1983,13.5,$3.65
British Columbia,Aug-1983,14.0,$3.65
British Columbia,Sep-1983,13.9,$3.65
British Columbia,Oct-1983,13.6,$3.65
British Columbia,Nov-1983,14.1,$3.65
British Columbia,Dec-1983,13.9,$3.65
British Columbia,Jan-1984,14.0,$3.65
British Columbia,Feb-1984,14.3,$3.65
British Columbia,Mar-1984,14.7,$3.65
British Columbia,Apr-1984,15.2,$3.65
British Columbia,May-1984,15.7,$3.65
British Columbia,Jun-1984,15.4,$3.65
British Columbia,Jul-1984,15.0,$3.65
British Columbia,Aug-1984,15.1,$3.65
British Columbia,Sep-1984,15.4,$3.65
British Columbia,Oct-1984,15.3,$3.65
British Columbia,Nov-1984,14.9,$3.65
British Columbia,Dec-1984,14.9,$3.65
British Columbia,Jan-1985,14.3,$3.65
British Columbia,Feb-1985,14.8,$3.65
British Columbia,Mar-1985,14.3,$3.65
British Columbia,Apr-1985,14.6,$3.65
British Columbia,May-1985,14.0,$3.65
British Columbia,Jun-1985,14.9,$3.65
British Columbia,Jul-1985,14.3,$3.65
British Columbia,Aug-1985,14.1,$3.65
British Columbia,Sep-1985,13.4,$3.65
British Columbia,Oct-1985,14.4,$3.65
British Columbia,Nov-1985,14.6,$3.65
British Columbia,Dec-1985,13.8,$3.65
British Columbia,Jan-1986,13.2,$3.65
British Columbia,Feb-1986,13.1,$3.65
British Columbia,Mar-1986,13.3,$3.65
British Columbia,Apr-1986,12.6,$3.65
British Columbia,May-1986,12.4,$3.65
British Columbia,Jun-1986,12.3,$3.65
British Columbia,Jul-1986,12.1,$3.65
British Columbia,Aug-1986,12.7,$3.65
British Columbia,Sep-1986,12.6,$3.65
British Columbia,Oct-1986,12.5,$3.65
British Columbia,Nov-1986,13.1,$3.65
British Columbia,Dec-1986,13.5,$3.65
British Columbia,Jan-1987,13.9,$3.65
British Columbia,Feb-1987,13.2,$3.65
British Columbia,Mar-1987,13.2,$3.65
British Columbia,Apr-1987,12.7,$3.65
British Columbia,May-1987,12.2,$3.65
British Columbia,Jun-1987,12.1,$3.65
British Columbia,Jul-1987,12.2,$3.65
British Columbia,Aug-1987,11.7,$3.65
British Columbia,Sep-1987,11.3,$3.65
British Columbia,Oct-1987,11.5,$3.65
British Columbia,Nov-1987,10.6,$3.65
British Columbia,Dec-1987,10.2,$3.65
British Columbia,Jan-1988,10.3,$3.65
British Columbia,Feb-1988,10.7,$3.65
British Columbia,Mar-1988,10.3,$3.65
British Columbia,Apr-1988,10.6,$3.65
British Columbia,May-1988,10.6,$3.65
British Columbia,Jun-1988,10.5,$3.65
British Columbia,Jul-1988,9.9,$4.50
British Columbia,Aug-1988,10.0,$4.50
British Columbia,Sep-1988,10.6,$4.50
British Columbia,Oct-1988,9.8,$4.50
British Columbia,Nov-1988,10.2,$4.50
British Columbia,Dec-1988,9.8,$4.50
British Columbia,Jan-1989,9.8,$4.50
British Columbia,Feb-1989,9.5,$4.50
British Columbia,Mar-1989,9.6,$4.50
British Columbia,Apr-1989,9.4,$4.50
British Columbia,May-1989,9.7,$4.50
British Columbia,Jun-1989,9.0,$4.50
British Columbia,Jul-1989,9.2,$4.50
British Columbia,Aug-1989,8.7,$4.50
British Columbia,Sep-1989,8.4,$4.50
British Columbia,Oct-1989,8.4,$4.75
British Columbia,Nov-1989,8.3,$4.75
British Columbia,Dec-1989,8.3,$4.75
British Columbia,Jan-1990,7.8,$4.75
British Columbia,Feb-1990,8.0,$4.75
British Columbia,Mar-1990,7.8,$4.75
British Columbia,Apr-1990,8.2,$5.00
British Columbia,May-1990,8.2,$5.00
British Columbia,Jun-1990,8.2,$5.00
British Columbia,Jul-1990,8.2,$5.00
British Columbia,Aug-1990,8.4,$5.00
British Columbia,Sep-1990,8.8,$5.00
British Columbia,Oct-1990,8.7,$5.00
British Columbia,Nov-1990,9.3,$5.00
British Columbia,Dec-1990,9.4,$5.00
British Columbia,Jan-1991,9.9,$5.00
British Columbia,Feb-1991,10.0,$5.00
British Columbia,Mar-1991,10.3,$5.00
British Columbia,Apr-1991,9.7,$5.00
British Columbia,May-1991,10.1,$5.00
